,Distance,Elevation Gain,Max Grade,Average Grade,Moving Time
522,31.18,455.0,14.733588218688965,0.21488718688488,4389.0
525,27.7,344.0,9.733877182006836,-0.0375463441014289,3403.0
527,78.23,115.0,2.357003688812256,-0.0030677446629852,8147.0
530,26.34,625.0,15.41594123840332,0.8184119462966919,4477.0
532,21.11,1570.0,15.92013168334961,7.418506622314453,9341.0
536,12.99,39.0,2.9760782718658447,0.1230872496962547,1392.0
539,23.56,0.0,0.0,0.0,2184.0
541,39.91,258.0,7.321419239044189,0.0050113108009099,6284.0
542,12.93,260.0,18.48417091369629,0.0,1969.0
544,9.79,47.0,5.002503871917725,0.0,1311.0
545,40.04,104.0,5.194786548614502,-0.2262513041496276,4323.0
547,9.79,101.46086883544922,14.326656341552734,0.5592972636222839,2734.0
548,50.27,138.0,3.6597535610198975,0.0700191557407379,5460.0
549,6.86,337.0,9.920557975769045,4.912464618682861,2187.0
550,51.46,808.0,7.949076175689697,-0.0069948192685842,7682.0
552,5.09,39.0,5.137330055236816,0.0,617.0
553,4.54,10.0,1.1510615348815918,0.0,479.0
554,28.28,81.0,6.321377754211426,-0.6075121760368347,2853.0
555,63.83,860.0,14.586613655090332,0.006892611272633,11817.0
557,45.99,43.0,4.884186744689941,-0.3856635093688965,4653.0
561,57.6,407.0,9.803762435913086,-0.0010416174773126,8853.0
562,11.09,0.0,0.0,0.0,1590.0
564,17.79,0.0,0.0,0.0,2291.0
566,61.24,505.0,7.526587009429932,0.0365764684975147,7436.0
567,3.42,0.0,0.0,0.0,974.0
568,21.87,228.0,6.576215744018555,-0.1637020409107208,2819.0
572,12.24,11.800003051757812,2.0158462524414062,-0.0930859223008155,1449.0
573,31.31,180.800048828125,7.157176017761231,-0.871174693107605,3593.0
574,46.58,487.0,10.154545783996582,0.0133088575676083,6527.0
575,43.84,397.0,6.37926721572876,-0.0086679011583328,5939.0
576,31.04,473.0,8.548774719238281,-0.0109524056315422,4488.0
577,31.77,304.0,7.909779071807861,0.0144792152568697,5196.0
